122	370	0	3.05	-2.14489428	-2.13667202	-2.15388549	-2.11942715	0.0261504391	0	0	0	0	0	3
123	372	0	3.075	-2.1565791	-2.13844116	-2.1565791	-2.12127135	0.0262668711	0	0	0	0	0	3
124	373	0	3.1	-2.14716702	-2.13931141	-2.1565791	-2.12127135	0.0263103877	0	0	0	0	0	3
125	374	0	3.125	-2.15950378	-2.141132	-2.15950378	-2.12161452	0.0264638186	0	0	0	0	0	3
126	375	0	3.15	-2.14907505	-2.14201565	-2.15950378	-2.12161452	0.0266061651	0	0	0	0	0	3
127	378	0	3.175	-2.15940372	-2.14381514	-2.15950378	-2.12471859	0.0267734134	0	0	0	0	0	3
128	380	0	3.2	-2.14994431	-2.14465446	-2.15950378	-2.12471859	0.0267873653	0	0	0	0	0	3
129	381	0	3.225	-2.16277204	-2.14646653	-2.16277204	-2.13048991	0.0268591995	0	0	0	0	0	3
130	383	0	3.25	-2.15207776	-2.14719254	-2.16277204	-2.13048991	0.026647727	0	0	0	0	0	3
131	386	0	3.275	-2.16642905	-2.14890392	-2.16642905	-2.13235793	0.0265376548	0	0	0	0	0	3
132	388	0	3.3	-2.15768881	-2.14970459	-2.16642905	-2.13235793	0.026416877	0	0	0	0	0	3
133	390	0	3.325	-2.1716042	-2.15157346	-2.1716042	-2.13606028	0.0265324293	0	0	0	0	0	3
134	390	0	3.35	-2.16311998	-2.15247841	-2.1716042	-2.13606028	0.026517726	0	0	0	0	0	3
135	392	0	3.375	-2.17687365	-2.15442191	-2.17687365	-2.13788886	0.02665913	0	0	0	0	0	3
136	394	0	3.4	-2.16584692	-2.1553577	-2.17687365	-2.13788886	0.0267289588	0	0	0	0	0	3
137	397	0	3.425	-2.17857477	-2.15729513	-2.17857477	-2.14109781	0.0268332843	0	0	0	0	0	3
138	399	0	3.45	-2.16848371	-2.15819454	-2.17857477	-2.14109781	0.0268417032	0	0	0	0	0	3
139	400	0	3.475	-2.17987265	-2.16004097	-2.17987265	-2.14358883	0.0268038391	0	0	0	0	0	3
140	402	0	3.5	-2.17031919	-2.16084306	-2.17987265	-2.14358883	0.0267367248	0	0	0	0	0	3
141	405	0	3.525	-2.18316876	-2.16272782	-2.18316876	-2.14489428	0.0268513741	0	0	0	0	0	3
142	407	0	3.55	-2.17198408	-2.16358966	-2.18316876	-2.14489428	0.0269176415	0	0	0	0	0	3
143	409	0	3.575	-2.18566941	-2.16553133	-2.18566941	-2.14716702	0.0270901738	0	0	0	0	0	3
144	410	0	3.6	-2.17662635	-2.16648596	-2.18566941	-2.14716702	0.0271745517	0	0	0	0	0	3
145	412	0	3.625	-2.190865	-2.16856682	-2.190865	-2.14907505	0.0274348157	0	0	0	0	0	3
146	413	0	3.65	-2.18297936	-2.1696847	-2.190865	-2.14907505	0.0276690495	0	0	0	0	0	3
147	415	0	3.675	-2.19671547	-2.17195329	-2.19671547	-2.14994431	0.0281381558	0	0	0	0	0	3
148	417	0	3.7	-2.18684906	-2.17326022	-2.19671547	-2.14994431	0.0286057591	0	0	0	0	0	3
149	419	0	3.725	-2.20113467	-2.17569785	-2.20113467	-2.15207776	0.0292313264	0	0	0	0	0	3
150	421	0	3.75	-2.19266987	-2.17712156	-2.20113467	-2.15207776	0.0299290207	0	0	0	0	0	3
151	422	0	3.775	-2.20562966	-2.17967165	-2.20562966	-2.15768881	0.0307677234	0	0	0	0	0	3
152	424	0	3.8	-2.19883152	-2.18121462	-2.20562966	-2.15768881	0.0315100321	0	0	0	0	0	3
153	426	0	3.825	-2.21244212	-2.18382192	-2.21244212	-2.16311998	0.0322484623	0	0	0	0	0	3
154	427	0	3.85	-2.20303791	-2.18531877	-2.21244212	-2.16311998	0.0328403549	0	0	0	0	0	3
155	428	0	3.875	-2.21704717	-2.18788673	-2.21704717	-2.16584692	0.0334648223	0	0	0	0	0	3
156	430	0	3.9	-2.20786287	-2.1893624	-2.21704717	-2.16584692	0.034004704	0	0	0	0	0	3
157	432	0	3.925	-2.22074345	-2.19197653	-2.22074345	-2.16848371	0.0346814001	0	0	0	0	0	3
158	433	0	3.95	-2.21309757	-2.19362047	-2.22074345	-2.16848371	0.0354259236	0	0	0	0	0	3
159	433	0	3.975	-2.22588273	-2.19635375	-2.22588273	-2.17031919	0.0363127892	0	0	0	0	0	3
160	433	0	4	-2.21538495	-2.19804482	-2.22588273	-2.17031919	0.0372017542	0	0	0	0	0	3
